<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
GAZP;D;20151216;00:00:00;134.5000000;20565320
GAZP;D;20151217;00:00:00;137.9000000;45358050
GAZP;D;20151218;00:00:00;132.2500000;38497300
GAZP;D;20151221;00:00:00;131.5000000;28366260
GAZP;D;20151222;00:00:00;133.2000000;19980360
GAZP;D;20151223;00:00:00;135.3000000;26750860
GAZP;D;20151224;00:00:00;136.0000000;36684830
GAZP;D;20151225;00:00:00;134.4800000;14857980
GAZP;D;20151228;00:00:00;134.9700000;11790710
GAZP;D;20151229;00:00:00;137.4900000;21496980
GAZP;D;20151230;00:00:00;136.0900000;17564580
GAZP;D;20160104;00:00:00;134.9100000;12395710
GAZP;D;20160105;00:00:00;136.4500000;14255210
GAZP;D;20160106;00:00:00;135.9400000;10389120
GAZP;D;20160111;00:00:00;131.3800000;33815800
GAZP;D;20160112;00:00:00;133.5400000;39615850
GAZP;D;20160113;00:00:00;131.3000000;30791480
GAZP;D;20160114;00:00:00;130.8600000;43894870
GAZP;D;20160115;00:00:00;125.1000000;62083070
GAZP;D;20160118;00:00:00;124.6000000;35851240
GAZP;D;20160119;00:00:00;125.9800000;36425490
GAZP;D;20160120;00:00:00;125.8300000;35168480
GAZP;D;20160121;00:00:00;127.7500000;34199110
GAZP;D;20160122;00:00:00;132.4000000;57240280
GAZP;D;20160125;00:00:00;133.0000000;30400140
GAZP;D;20160126;00:00:00;131.8900000;25974890
GAZP;D;20160127;00:00:00;134.0000000;28637690
GAZP;D;20160128;00:00:00;136.5000000;40268690
GAZP;D;20160129;00:00:00;136.6000000;41476630
GAZP;D;20160201;00:00:00;133.9000000;31916470
GAZP;D;20160202;00:00:00;132.5000000;36220630
GAZP;D;20160203;00:00:00;131.0100000;30488970
GAZP;D;20160204;00:00:00;135.0700000;38229060
GAZP;D;20160205;00:00:00;134.4300000;24293650
GAZP;D;20160208;00:00:00;133.5000000;30562690
GAZP;D;20160209;00:00:00;132.7000000;30961170
