<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
ROSB;D;20150730;00:00:00;46.9000000;30
ROSB;D;20150803;00:00:00;46.0000000;300
ROSB;D;20150804;00:00:00;46.0000000;150
ROSB;D;20150805;00:00:00;47.0000000;40
ROSB;D;20150807;00:00:00;45.9000000;140
ROSB;D;20150810;00:00:00;46.9000000;1900
ROSB;D;20150811;00:00:00;45.3000000;70
ROSB;D;20150812;00:00:00;46.1000000;50
ROSB;D;20150813;00:00:00;45.0000000;30
ROSB;D;20150814;00:00:00;46.0000000;300
ROSB;D;20150817;00:00:00;47.5000000;90
ROSB;D;20150818;00:00:00;46.1000000;40
ROSB;D;20150819;00:00:00;46.0000000;40
ROSB;D;20150820;00:00:00;45.7000000;160
ROSB;D;20150824;00:00:00;45.0000000;70
ROSB;D;20150825;00:00:00;45.0000000;750
ROSB;D;20150826;00:00:00;45.5000000;80
ROSB;D;20150827;00:00:00;45.5000000;10
ROSB;D;20150828;00:00:00;45.5000000;2810
ROSB;D;20150831;00:00:00;45.0000000;4620
ROSB;D;20150901;00:00:00;45.0000000;90
ROSB;D;20150902;00:00:00;45.0000000;1990
ROSB;D;20150903;00:00:00;45.1000000;80
ROSB;D;20150904;00:00:00;46.0000000;10
ROSB;D;20150907;00:00:00;45.9000000;1130
ROSB;D;20150908;00:00:00;45.0000000;160
ROSB;D;20150909;00:00:00;45.4000000;70
ROSB;D;20150910;00:00:00;45.4000000;50
ROSB;D;20150914;00:00:00;45.0000000;180
ROSB;D;20150915;00:00:00;46.0000000;520
ROSB;D;20150916;00:00:00;45.2000000;30
ROSB;D;20150918;00:00:00;44.5000000;170
ROSB;D;20150922;00:00:00;44.5000000;250
ROSB;D;20150924;00:00:00;44.4000000;30
ROSB;D;20150928;00:00:00;41.7000000;2200
ROSB;D;20150929;00:00:00;46.1000000;1020
ROSB;D;20150930;00:00:00;45.1000000;430
ROSB;D;20151001;00:00:00;45.9000000;50
ROSB;D;20151002;00:00:00;44.7000000;140
ROSB;D;20151005;00:00:00;45.1000000;30
ROSB;D;20151006;00:00:00;44.7000000;630
ROSB;D;20151007;00:00:00;44.1000000;350
ROSB;D;20151008;00:00:00;44.1000000;220
ROSB;D;20151009;00:00:00;44.0000000;70
ROSB;D;20151012;00:00:00;44.6000000;190
ROSB;D;20151013;00:00:00;44.2000000;60
ROSB;D;20151014;00:00:00;44.5000000;190
ROSB;D;20151015;00:00:00;45.9000000;10
ROSB;D;20151016;00:00:00;45.5000000;100
ROSB;D;20151019;00:00:00;44.6000000;20
ROSB;D;20151020;00:00:00;46.0000000;20
ROSB;D;20151021;00:00:00;46.0000000;80
ROSB;D;20151022;00:00:00;45.8000000;40
ROSB;D;20151023;00:00:00;45.1000000;410
ROSB;D;20151026;00:00:00;45.0000000;30
ROSB;D;20151027;00:00:00;45.3000000;180
