<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
DSKY;D;20180316;00:00:00;97.0000000;218690
DSKY;D;20180319;00:00:00;96.1500000;73680
DSKY;D;20180320;00:00:00;96.1500000;182110
DSKY;D;20180321;00:00:00;97.0000000;208490
DSKY;D;20180322;00:00:00;96.5500000;255460
DSKY;D;20180323;00:00:00;97.0000000;590250
DSKY;D;20180326;00:00:00;95.7500000;191310
DSKY;D;20180327;00:00:00;96.3000000;95030
DSKY;D;20180328;00:00:00;96.0000000;478430
DSKY;D;20180329;00:00:00;95.9500000;156730
DSKY;D;20180330;00:00:00;96.4500000;25860
DSKY;D;20180402;00:00:00;96.4000000;48480
DSKY;D;20180403;00:00:00;96.0500000;468690
DSKY;D;20180404;00:00:00;95.5000000;59140
DSKY;D;20180405;00:00:00;95.5500000;225180
DSKY;D;20180406;00:00:00;94.1500000;338450
DSKY;D;20180409;00:00:00;91.0000000;1460620
DSKY;D;20180410;00:00:00;89.9500000;1241310
DSKY;D;20180411;00:00:00;89.0000000;480330
DSKY;D;20180412;00:00:00;90.4500000;428090
DSKY;D;20180413;00:00:00;90.0500000;2411180
DSKY;D;20180416;00:00:00;90.0000000;1388680
DSKY;D;20180417;00:00:00;88.9000000;457780
DSKY;D;20180418;00:00:00;89.0500000;1760290
DSKY;D;20180419;00:00:00;88.5500000;169280
DSKY;D;20180420;00:00:00;89.7000000;428990
DSKY;D;20180423;00:00:00;89.9000000;749520
DSKY;D;20180424;00:00:00;89.6500000;914210
DSKY;D;20180425;00:00:00;90.2500000;287600
DSKY;D;20180426;00:00:00;92.0000000;977790
DSKY;D;20180427;00:00:00;93.0000000;928530
DSKY;D;20180428;00:00:00;92.9500000;51580
DSKY;D;20180430;00:00:00;93.4000000;54550
DSKY;D;20180502;00:00:00;93.5000000;40440
DSKY;D;20180503;00:00:00;93.5000000;227460
DSKY;D;20180504;00:00:00;95.1500000;236040
DSKY;D;20180507;00:00:00;95.4500000;144280
DSKY;D;20180508;00:00:00;95.9500000;305990
DSKY;D;20180510;00:00:00;95.7500000;98520
DSKY;D;20180511;00:00:00;95.2000000;81710
DSKY;D;20180514;00:00:00;95.1500000;185160
DSKY;D;20180515;00:00:00;95.3500000;367940
DSKY;D;20180516;00:00:00;95.9000000;75650
DSKY;D;20180517;00:00:00;96.2500000;68950
DSKY;D;20180518;00:00:00;96.6500000;385860
DSKY;D;20180521;00:00:00;96.8000000;81200
DSKY;D;20180522;00:00:00;96.9000000;145090
DSKY;D;20180523;00:00:00;95.4000000;242750
DSKY;D;20180524;00:00:00;96.5000000;485550
DSKY;D;20180525;00:00:00;96.5000000;741110
DSKY;D;20180528;00:00:00;93.1000000;444700
DSKY;D;20180529;00:00:00;95.3000000;687370
DSKY;D;20180530;00:00:00;94.8000000;229460
DSKY;D;20180531;00:00:00;95.0000000;682750
DSKY;D;20180601;00:00:00;93.9500000;168600
DSKY;D;20180604;00:00:00;94.9000000;56250
DSKY;D;20180605;00:00:00;94.0000000;60520
DSKY;D;20180606;00:00:00;94.4000000;174640
DSKY;D;20180607;00:00:00;94.1500000;198720
DSKY;D;20180608;00:00:00;94.0500000;82670
DSKY;D;20180609;00:00:00;94.6000000;20530
DSKY;D;20180611;00:00:00;94.4000000;240970
DSKY;D;20180613;00:00:00;94.1500000;131550
DSKY;D;20180614;00:00:00;94.0000000;124260
DSKY;D;20180615;00:00:00;94.5000000;157810
DSKY;D;20180618;00:00:00;93.5000000;176600
DSKY;D;20180619;00:00:00;93.5000000;274200
DSKY;D;20180620;00:00:00;93.6000000;776890
DSKY;D;20180621;00:00:00;93.8000000;365920
DSKY;D;20180622;00:00:00;92.5500000;2030870
DSKY;D;20180625;00:00:00;92.5000000;74520
