<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
VTBR;D;20150629;00:00:00;0.0781200;9095410000
VTBR;D;20150630;00:00:00;0.0790000;27126330000
VTBR;D;20150701;00:00:00;0.0771900;22287400000
VTBR;D;20150702;00:00:00;0.0774600;24016270000
VTBR;D;20150703;00:00:00;0.0758400;16167140000
VTBR;D;20150706;00:00:00;0.0745000;21118940000
VTBR;D;20150707;00:00:00;0.0746000;16891770000
VTBR;D;20150708;00:00:00;0.0733200;18873900000
VTBR;D;20150709;00:00:00;0.0730100;10928780000
VTBR;D;20150710;00:00:00;0.0752000;19869510000
VTBR;D;20150713;00:00:00;0.0745500;12563560000
VTBR;D;20150714;00:00:00;0.0749500;22913070000
VTBR;D;20150715;00:00:00;0.0749000;17670690000
VTBR;D;20150716;00:00:00;0.0742400;9376510000
VTBR;D;20150717;00:00:00;0.0740100;7396070000
VTBR;D;20150720;00:00:00;0.0728400;12334090000
VTBR;D;20150721;00:00:00;0.0732500;10494990000
VTBR;D;20150722;00:00:00;0.0732300;8795510000
VTBR;D;20150723;00:00:00;0.0727500;7252440000
VTBR;D;20150724;00:00:00;0.0719000;16344030000
VTBR;D;20150727;00:00:00;0.0723000;11498880000
VTBR;D;20150728;00:00:00;0.0722500;12651730000
VTBR;D;20150729;00:00:00;0.0722900;16751880000
VTBR;D;20150730;00:00:00;0.0719600;18972000000
VTBR;D;20150731;00:00:00;0.0720000;19914760000
VTBR;D;20150803;00:00:00;0.0720000;15541400000
VTBR;D;20150804;00:00:00;0.0710000;26252310000
VTBR;D;20150805;00:00:00;0.0710000;24775860000
VTBR;D;20150806;00:00:00;0.0705300;11912020000
VTBR;D;20150807;00:00:00;0.0708100;6694840000
VTBR;D;20150810;00:00:00;0.0704400;9393540000
VTBR;D;20150811;00:00:00;0.0705000;10750660000
VTBR;D;20150812;00:00:00;0.0702400;16382610000
VTBR;D;20150813;00:00:00;0.0705400;12023590000
VTBR;D;20150814;00:00:00;0.0704200;8768750000
VTBR;D;20150817;00:00:00;0.0703500;14701960000
VTBR;D;20150818;00:00:00;0.0696600;10301890000
VTBR;D;20150819;00:00:00;0.0693300;9142980000
VTBR;D;20150820;00:00:00;0.0694000;11935400000
VTBR;D;20150821;00:00:00;0.0687000;11143560000
VTBR;D;20150824;00:00:00;0.0665200;22467110000
VTBR;D;20150825;00:00:00;0.0700000;18936620000
VTBR;D;20150826;00:00:00;0.0698000;17513170000
VTBR;D;20150827;00:00:00;0.0698500;19377610000
VTBR;D;20150828;00:00:00;0.0696500;11437280000
VTBR;D;20150831;00:00:00;0.0690000;8056890000
VTBR;D;20150901;00:00:00;0.0672800;28954650000
VTBR;D;20150902;00:00:00;0.0669500;11866470000
VTBR;D;20150903;00:00:00;0.0678500;9139570000
VTBR;D;20150904;00:00:00;0.0675000;12928270000
VTBR;D;20150907;00:00:00;0.0683000;7300560000
VTBR;D;20150908;00:00:00;0.0697600;19375470000
VTBR;D;20150909;00:00:00;0.0691800;11973040000
VTBR;D;20150910;00:00:00;0.0691000;10150240000
VTBR;D;20150911;00:00:00;0.0697000;9849770000
VTBR;D;20150914;00:00:00;0.0698900;8714400000
VTBR;D;20150915;00:00:00;0.0696900;10662890000
VTBR;D;20150916;00:00:00;0.0686000;23160200000
VTBR;D;20150917;00:00:00;0.0692900;6846310000
VTBR;D;20150918;00:00:00;0.0679800;19723530000
VTBR;D;20150921;00:00:00;0.0682000;4672680000
VTBR;D;20150922;00:00:00;0.0672700;10069330000
VTBR;D;20150923;00:00:00;0.0670100;12621730000
VTBR;D;20150924;00:00:00;0.0673300;26764180000
VTBR;D;20150925;00:00:00;0.0674700;14851930000
VTBR;D;20150928;00:00:00;0.0669500;7962910000
VTBR;D;20150929;00:00:00;0.0669500;9817070000
VTBR;D;20150930;00:00:00;0.0677000;11232790000
VTBR;D;20151001;00:00:00;0.0676700;4384940000
VTBR;D;20151002;00:00:00;0.0670000;6384160000
