<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
LKOH;D;20160321;00:00:00;2784.5000000;1320312
LKOH;D;20160322;00:00:00;2732.5000000;1291725
LKOH;D;20160323;00:00:00;2687.5000000;1220227
LKOH;D;20160324;00:00:00;2615.0000000;966847
LKOH;D;20160325;00:00:00;2607.5000000;325028
LKOH;D;20160328;00:00:00;2570.0000000;610275
LKOH;D;20160329;00:00:00;2614.5000000;1060410
LKOH;D;20160330;00:00:00;2610.0000000;1244091
LKOH;D;20160331;00:00:00;2622.0000000;1686396
LKOH;D;20160401;00:00:00;2625.0000000;1345974
LKOH;D;20160404;00:00:00;2692.0000000;1055104
LKOH;D;20160405;00:00:00;2698.5000000;1066382
LKOH;D;20160406;00:00:00;2715.0000000;1068069
LKOH;D;20160407;00:00:00;2722.0000000;944783
LKOH;D;20160408;00:00:00;2777.5000000;997510
LKOH;D;20160411;00:00:00;2798.0000000;1227975
LKOH;D;20160412;00:00:00;2775.0000000;1197058
LKOH;D;20160413;00:00:00;2824.0000000;1231750
LKOH;D;20160414;00:00:00;2814.5000000;1508031
LKOH;D;20160415;00:00:00;2822.5000000;625623
LKOH;D;20160418;00:00:00;2777.0000000;1939591
LKOH;D;20160419;00:00:00;2815.5000000;1341237
LKOH;D;20160420;00:00:00;2870.0000000;1498746
LKOH;D;20160421;00:00:00;2890.0000000;1384021
LKOH;D;20160422;00:00:00;2890.0000000;894325
LKOH;D;20160425;00:00:00;2853.0000000;886635
LKOH;D;20160426;00:00:00;2796.0000000;766541
LKOH;D;20160427;00:00:00;2733.0000000;1113106
LKOH;D;20160428;00:00:00;2800.0000000;995884
LKOH;D;20160429;00:00:00;2752.0000000;865751
LKOH;D;20160504;00:00:00;2698.5000000;949153
LKOH;D;20160505;00:00:00;2630.0000000;814650
LKOH;D;20160506;00:00:00;2629.0000000;1059085
LKOH;D;20160510;00:00:00;2585.5000000;1073868
LKOH;D;20160511;00:00:00;2642.5000000;1213074
LKOH;D;20160512;00:00:00;2673.5000000;1400252
LKOH;D;20160513;00:00:00;2699.5000000;1315943
LKOH;D;20160516;00:00:00;2662.0000000;843488
LKOH;D;20160517;00:00:00;2671.5000000;1023446
LKOH;D;20160518;00:00:00;2707.0000000;1051571
LKOH;D;20160519;00:00:00;2695.5000000;1212319
LKOH;D;20160520;00:00:00;2712.0000000;1043775
LKOH;D;20160523;00:00:00;2647.0000000;892431
LKOH;D;20160524;00:00:00;2656.5000000;775204
LKOH;D;20160525;00:00:00;2650.5000000;1003008
LKOH;D;20160526;00:00:00;2678.0000000;1189340
LKOH;D;20160527;00:00:00;2682.0000000;770515
LKOH;D;20160530;00:00:00;2695.5000000;317650
LKOH;D;20160531;00:00:00;2570.0000000;5598989
LKOH;D;20160601;00:00:00;2580.0000000;2525133
LKOH;D;20160602;00:00:00;2597.0000000;976442
LKOH;D;20160603;00:00:00;2587.0000000;1265814
LKOH;D;20160606;00:00:00;2613.0000000;995197
LKOH;D;20160607;00:00:00;2681.5000000;1244914
LKOH;D;20160608;00:00:00;2680.5000000;913369
LKOH;D;20160609;00:00:00;2635.0000000;557015
LKOH;D;20160610;00:00:00;2636.0000000;669766
LKOH;D;20160614;00:00:00;2670.0000000;795591
LKOH;D;20160615;00:00:00;2637.5000000;969378
LKOH;D;20160616;00:00:00;2624.0000000;835946
LKOH;D;20160617;00:00:00;2647.0000000;891930
LKOH;D;20160620;00:00:00;2643.5000000;612068
LKOH;D;20160621;00:00:00;2658.0000000;754171
LKOH;D;20160622;00:00:00;2660.0000000;550573
LKOH;D;20160623;00:00:00;2730.0000000;813171
LKOH;D;20160624;00:00:00;2725.0000000;1360785
LKOH;D;20160627;00:00:00;2631.0000000;801261
LKOH;D;20160628;00:00:00;2628.0000000;604270
LKOH;D;20160629;00:00:00;2668.0000000;514849
LKOH;D;20160630;00:00:00;2684.0000000;577586
LKOH;D;20160701;00:00:00;2707.0000000;381961
LKOH;D;20160704;00:00:00;2745.0000000;466001
LKOH;D;20160705;00:00:00;2769.5000000;517165
LKOH;D;20160706;00:00:00;2732.0000000;564102
LKOH;D;20160707;00:00:00;2748.0000000;589941
LKOH;D;20160708;00:00:00;2788.0000000;1935914
LKOH;D;20160711;00:00:00;2752.0000000;802396
LKOH;D;20160712;00:00:00;2777.0000000;731139
LKOH;D;20160713;00:00:00;2741.0000000;683485
LKOH;D;20160714;00:00:00;2770.0000000;614115
LKOH;D;20160715;00:00:00;2792.5000000;599082
LKOH;D;20160718;00:00:00;2799.0000000;499787
LKOH;D;20160719;00:00:00;2828.0000000;608610
LKOH;D;20160720;00:00:00;2840.5000000;572284
LKOH;D;20160721;00:00:00;2858.0000000;342953
LKOH;D;20160722;00:00:00;2855.0000000;280775
LKOH;D;20160725;00:00:00;2829.0000000;606523
LKOH;D;20160726;00:00:00;2821.0000000;498763
LKOH;D;20160727;00:00:00;2836.5000000;489200
LKOH;D;20160728;00:00:00;2887.0000000;581532
LKOH;D;20160729;00:00:00;2867.0000000;705683
LKOH;D;20160801;00:00:00;2886.0000000;484272
LKOH;D;20160802;00:00:00;2781.0000000;817101
LKOH;D;20160803;00:00:00;2797.0000000;681453
LKOH;D;20160804;00:00:00;2839.5000000;611716
LKOH;D;20160805;00:00:00;2815.0000000;424200
LKOH;D;20160808;00:00:00;2842.5000000;346091
LKOH;D;20160809;00:00:00;2806.0000000;484565
LKOH;D;20160810;00:00:00;2738.0000000;856284
LKOH;D;20160811;00:00:00;2785.0000000;592839
LKOH;D;20160812;00:00:00;2870.0000000;820996
LKOH;D;20160815;00:00:00;2922.5000000;805911
LKOH;D;20160816;00:00:00;2932.5000000;794294
LKOH;D;20160817;00:00:00;2932.0000000;590457
LKOH;D;20160818;00:00:00;2956.5000000;367660
LKOH;D;20160819;00:00:00;2948.0000000;285181
LKOH;D;20160822;00:00:00;2985.0000000;513116
LKOH;D;20160823;00:00:00;3014.0000000;647023
LKOH;D;20160824;00:00:00;3035.0000000;401082
LKOH;D;20160825;00:00:00;3049.0000000;577952
LKOH;D;20160826;00:00:00;3025.0000000;655305
LKOH;D;20160829;00:00:00;2990.5000000;452852
LKOH;D;20160830;00:00:00;2989.5000000;322885
LKOH;D;20160831;00:00:00;2913.0000000;718992
LKOH;D;20160901;00:00:00;2938.0000000;465970
LKOH;D;20160902;00:00:00;3003.0000000;581447
LKOH;D;20160905;00:00:00;3053.0000000;685887
LKOH;D;20160906;00:00:00;3085.0000000;606963
LKOH;D;20160907;00:00:00;3084.0000000;520800
LKOH;D;20160908;00:00:00;3108.0000000;676260
LKOH;D;20160909;00:00:00;3060.5000000;377779
LKOH;D;20160912;00:00:00;3045.5000000;722946
LKOH;D;20160913;00:00:00;3037.5000000;434555
LKOH;D;20160914;00:00:00;3054.0000000;546106
LKOH;D;20160915;00:00:00;3057.0000000;628074
LKOH;D;20160916;00:00:00;3028.0000000;1255635
LKOH;D;20160919;00:00:00;3018.0000000;601199
LKOH;D;20160920;00:00:00;3055.0000000;476140
LKOH;D;20160921;00:00:00;3048.5000000;421763
LKOH;D;20160922;00:00:00;3125.0000000;715598
